DateTime_MST,DateTime_UTC,Tree_ID,TA,RH,VPD,n
2026-07-01T21:45:00Z,2026-07-01T21:45:00Z,BioR1192,39.316428571428574,41.168214285714285,1.8436149620048892,28
2026-07-01T22:00:00Z,2026-07-01T22:00:00Z,BioR1192,40.401785714285715,40.20214285714286,2.1809439707373905,28
2026-07-01T22:15:00Z,2026-07-01T22:15:00Z,BioR1192,39.260714285714286,40.79892857142857,1.778664703038302,28
2026-07-01T22:30:00Z,2026-07-01T22:30:00Z,BioR1192,38.33464285714286,42.23357142857143,1.4737479194662897,28
2026-07-01T22:45:00Z,2026-07-01T22:45:00Z,BioR1192,38.21892857142857,43.84607142857143,1.4445997298504203,28
2026-07-01T23:00:00Z,2026-07-01T23:00:00Z,BioR1192,37.902857142857144,44.607142857142854,1.3899204545258823,28
2026-07-01T23:15:00Z,2026-07-01T23:15:00Z,BioR1192,37.57142857142857,45.30714285714286,1.3234255210250974,28
2026-07-01T23:30:00Z,2026-07-01T23:30:00Z,BioR1192,37.047586206896554,45.79862068965517,1.2512599911761475,29
2026-07-01T23:45:00Z,2026-07-01T23:45:00Z,BioR1192,36.58642857142857,46.58607142857143,1.1837111521805361,28
2026-07-02T00:00:00Z,2026-07-02T00:00:00Z,BioR1192,36.19714285714286,47.244285714285716,1.1336951896130831,28
2026-07-02T00:15:00Z,2026-07-02T00:15:00Z,BioR1192,35.86857142857143,47.847857142857144,1.0649406418605432,28
2026-07-02T00:30:00Z,2026-07-02T00:30:00Z,BioR1192,35.59357142857143,48.46321428571429,1.0103076623667735,28
2026-07-02T00:45:00Z,2026-07-02T00:45:00Z,BioR1192,35.362857142857145,49.06428571428572,0.966606563860476,28
2026-07-02T01:00:00Z,2026-07-02T01:00:00Z,BioR1192,35.121785714285714,49.65857142857143,0.9608407303923328,28
2026-07-02T01:15:00Z,2026-07-02T01:15:00Z,BioR1192,34.84214285714286,50.25214285714286,0.9454314899374336,28
2026-07-02T01:30:00Z,2026-07-02T01:30:00Z,BioR1192,34.51,50.90392857142857,0.9337004308919631,28
2026-07-02T01:45:00Z,2026-07-02T01:45:00Z,BioR1192,34.11714285714286,51.46214285714286,0.9258532408496032,28
2026-07-02T02:00:00Z,2026-07-02T02:00:00Z,BioR1192,33.62535714285714,52.097142857142856,0.9066994134134038,28
2026-07-02T02:15:00Z,2026-07-02T02:15:00Z,BioR1192,33.00071428571429,52.62357142857143,0.8943188270217995,28
2026-07-02T02:30:00Z,2026-07-02T02:30:00Z,BioR1192,32.28964285714286,52.9175,0.8667828214350249,28
2026-07-02T02:45:00Z,2026-07-02T02:45:00Z,BioR1192,31.521785714285713,52.96321428571429,0.848978850474642,28
2026-07-02T03:00:00Z,2026-07-02T03:00:00Z,BioR1192,30.85607142857143,53.07642857142857,0.8008317448348978,28
2026-07-02T03:15:00Z,2026-07-02T03:15:00Z,BioR1192,30.341428571428573,53.38178571428571,0.7452892004197077,28
2026-07-02T03:30:00Z,2026-07-02T03:30:00Z,BioR1192,29.93,53.66,0.7197173385333843,28
2026-07-02T03:45:00Z,2026-07-02T03:45:00Z,BioR1192,29.570357142857144,54.037142857142854,0.7032034796375921,28
2026-07-02T04:00:00Z,2026-07-02T04:00:00Z,BioR1192,29.240357142857142,54.41607142857143,0.6970725472284816,28
2026-07-02T04:15:00Z,2026-07-02T04:15:00Z,BioR1192,28.934285714285714,54.52285714285714,0.6958116589437809,28
2026-07-02T04:30:00Z,2026-07-02T04:30:00Z,BioR1192,28.64892857142857,54.61571428571428,0.7011138114277125,28
2026-07-02T04:45:00Z,2026-07-02T04:45:00Z,BioR1192,28.393214285714286,54.67642857142857,0.696615996202089,28
2026-07-02T05:00:00Z,2026-07-02T05:00:00Z,BioR1192,28.1575,54.682857142857145,0.6947857544446401,28
2026-07-02T05:15:00Z,2026-07-02T05:15:00Z,BioR1192,27.94392857142857,54.72714285714286,0.6939430500055569,28
2026-07-02T05:30:00Z,2026-07-02T05:30:00Z,BioR1192,27.75107142857143,54.575,0.6889958792986776,28
2026-07-02T05:45:00Z,2026-07-02T05:45:00Z,BioR1192,27.576428571428572,54.425357142857145,0.6913903074917266,28
2026-07-02T06:00:00Z,2026-07-02T06:00:00Z,BioR1192,27.4125,54.39,0.6910014296525637,28
2026-07-02T06:15:00Z,2026-07-02T06:15:00Z,BioR1192,27.265,54.37428571428571,0.687576513357195,28
2026-07-02T06:30:00Z,2026-07-02T06:30:00Z,BioR1192,27.103571428571428,54.308214285714286,0.6881884776424633,28
2026-07-02T06:45:00Z,2026-07-02T06:45:00Z,BioR1192,26.952142857142857,54.28321428571429,0.6878027820321484,28
2026-07-02T07:00:00Z,2026-07-02T07:00:00Z,BioR1192,26.798214285714284,54.18857142857143,0.6871441842435638,28
2026-07-02T07:15:00Z,2026-07-02T07:15:00Z,BioR1192,26.671785714285715,54.03607142857143,0.6717065750890515,28
2026-07-02T07:30:00Z,2026-07-02T07:30:00Z,BioR1192,26.559285714285714,53.962857142857146,0.6769562249443526,28
2026-07-02T07:45:00Z,2026-07-02T07:45:00Z,BioR1192,26.450357142857143,53.8825,0.6774677089658837,28
2026-07-02T08:00:00Z,2026-07-02T08:00:00Z,BioR1192,26.3575,53.84214285714286,0.6727783006438515,28
2026-07-02T08:15:00Z,2026-07-02T08:15:00Z,BioR1192,26.293928571428573,53.942142857142855,0.661322976406308,28
2026-07-02T08:30:00Z,2026-07-02T08:30:00Z,BioR1192,26.185714285714287,54.120714285714286,0.6498354013048872,28
2026-07-02T08:45:00Z,2026-07-02T08:45:00Z,BioR1192,26.075357142857143,54.26678571428572,0.6429520850959104,28
2026-07-02T09:00:00Z,2026-07-02T09:00:00Z,BioR1192,25.98,54.41142857142857,0.6417907072114913,28
2026-07-02T09:15:00Z,2026-07-02T09:15:00Z,BioR1192,25.87793103448276,54.400689655172414,0.6416243746986872,29
2026-07-02T09:30:00Z,2026-07-02T09:30:00Z,BioR1192,25.763928571428572,54.364285714285714,0.6375180327778294,28
2026-07-02T09:45:00Z,2026-07-02T09:45:00Z,BioR1192,25.6,54.39785714285714,0.5158576791317713,28
2026-07-02T10:00:00Z,2026-07-02T10:00:00Z,BioR1192,25.357499999999998,54.66428571428571,0.5654707988138379,28
2026-07-02T10:15:00Z,2026-07-02T10:15:00Z,BioR1192,25.355357142857144,54.918214285714285,0.6003476922577923,28
2026-07-02T10:30:00Z,2026-07-02T10:30:00Z,BioR1192,25.326785714285716,55.190714285714286,0.5524701289898127,28
2026-07-02T10:45:00Z,2026-07-02T10:45:00Z,BioR1192,25.1725,55.330714285714286,0.5559246438351055,28
2026-07-02T11:00:00Z,2026-07-02T11:00:00Z,BioR1192,25.146428571428572,55.38035714285714,0.5269375634713407,28
2026-07-02T11:15:00Z,2026-07-02T11:15:00Z,BioR1192,24.96857142857143,55.28357142857143,0.24158237507656144,28
2026-07-02T11:30:00Z,2026-07-02T11:30:00Z,BioR1192,24.866071428571427,55.885714285714286,0.29576556882498506,28
2026-07-02T11:45:00Z,2026-07-02T11:45:00Z,BioR1192,24.868214285714288,56.01571428571429,0.32646219616449995,28
2026-07-02T12:00:00Z,2026-07-02T12:00:00Z,BioR1192,24.86857142857143,56.00071428571429,0.42371185811415246,28
2026-07-02T12:15:00Z,2026-07-02T12:15:00Z,BioR1192,24.846785714285716,55.878571428571426,0.4833718647238283,28
2026-07-02T12:30:00Z,2026-07-02T12:30:00Z,BioR1192,24.771785714285713,55.88035714285714,0.5112448085337818,28
2026-07-02T12:45:00Z,2026-07-02T12:45:00Z,BioR1192,24.85964285714286,55.761785714285715,0.5261308256364947,28
2026-07-02T13:00:00Z,2026-07-02T13:00:00Z,BioR1192,25.115714285714287,55.60928571428571,0.5418769850913009,28
2026-07-02T13:15:00Z,2026-07-02T13:15:00Z,BioR1192,25.36,55.072857142857146,0.5002146471253424,28
2026-07-02T13:30:00Z,2026-07-02T13:30:00Z,BioR1192,25.63642857142857,54.65785714285715,0.4981164544993541,28
2026-07-02T13:45:00Z,2026-07-02T13:45:00Z,BioR1192,26.02642857142857,54.347857142857144,0.5170999756321193,28
2026-07-02T14:00:00Z,2026-07-02T14:00:00Z,BioR1192,26.592142857142857,53.965,0.5731068902564883,28
2026-07-02T14:15:00Z,2026-07-02T14:15:00Z,BioR1192,27.24607142857143,53.462857142857146,0.6216600853101596,28
2026-07-02T14:30:00Z,2026-07-02T14:30:00Z,BioR1192,27.937857142857144,52.92178571428571,0.666084474386447,28
2026-07-02T14:45:00Z,2026-07-02T14:45:00Z,BioR1192,28.755714285714287,52.37535714285714,0.7228950387347516,28
2026-07-02T15:00:00Z,2026-07-02T15:00:00Z,BioR1192,29.554285714285715,51.7225,0.757700843519199,28
2026-07-02T15:15:00Z,2026-07-02T15:15:00Z,BioR1192,30.401785714285715,51.223571428571425,0.7765200129688488,28
2026-07-02T15:30:00Z,2026-07-02T15:30:00Z,BioR1192,31.173571428571428,50.80321428571428,0.8187493145048338,28
2026-07-02T15:45:00Z,2026-07-02T15:45:00Z,BioR1192,31.84107142857143,50.50821428571429,0.8690365178084711,28
2026-07-02T16:00:00Z,2026-07-02T16:00:00Z,BioR1192,32.44535714285714,50.00821428571429,0.9256884001521135,28
2026-07-02T16:15:00Z,2026-07-02T16:15:00Z,BioR1192,32.7275,49.25785714285714,1.0003851846766294,28
2026-07-02T16:30:00Z,2026-07-02T16:30:00Z,BioR1192,33.21321428571429,48.61392857142857,1.029098786518782,28
2026-07-02T16:45:00Z,2026-07-02T16:45:00Z,BioR1192,33.98392857142857,48.21642857142857,1.1379720438543126,28
2026-07-02T17:00:00Z,2026-07-02T17:00:00Z,BioR1192,34.244285714285716,47.60178571428571,1.1256224060162925,28
2026-07-02T17:15:00Z,2026-07-02T17:15:00Z,BioR1192,34.582857142857144,46.6175,1.1132775708458227,28
2026-07-02T17:30:00Z,2026-07-02T17:30:00Z,BioR1192,34.98214285714286,46.27428571428571,1.1500518871494951,28
2026-07-02T17:45:00Z,2026-07-02T17:45:00Z,BioR1192,35.443214285714284,45.655,1.1779023344280488,28
2026-07-02T18:00:00Z,2026-07-02T18:00:00Z,BioR1192,36.12678571428572,44.949642857142855,1.2680832788891248,28
2026-07-02T18:15:00Z,2026-07-02T18:15:00Z,BioR1192,36.44535714285714,44.738571428571426,1.2826558098360326,28
2026-07-02T18:30:00Z,2026-07-02T18:30:00Z,BioR1192,37.011785714285715,43.89035714285714,1.3558202211712418,28
2026-07-02T18:45:00Z,2026-07-02T18:45:00Z,BioR1192,37.522413793103446,43.03103448275862,1.4519859543186462,29
2026-07-02T19:00:00Z,2026-07-02T19:00:00Z,BioR1192,38.35214285714286,42.01392857142857,1.630980159591081,28
2026-07-02T19:15:00Z,2026-07-02T19:15:00Z,BioR1192,38.97035714285715,40.846785714285716,1.7708971211847442,28
2026-07-02T19:30:00Z,2026-07-02T19:30:00Z,BioR1192,39.29785714285714,38.96071428571429,1.8524451953519796,28
2026-07-02T19:45:00Z,2026-07-02T19:45:00Z,BioR1192,39.34535714285714,37.95285714285714,1.8561912920650903,28
2026-07-02T20:00:00Z,2026-07-02T20:00:00Z,BioR1192,39.4425,38.9175,1.8863431299242464,28
2026-07-02T20:15:00Z,2026-07-02T20:15:00Z,BioR1192,39.408928571428575,39.205714285714286,1.893352125625205,28
2026-07-02T20:30:00Z,2026-07-02T20:30:00Z,BioR1192,39.16428571428571,40.37,1.8037493168679373,28
2026-07-02T20:45:00Z,2026-07-02T20:45:00Z,BioR1192,39.38214285714286,41.018214285714286,1.8539968609321482,28
2026-07-02T21:00:00Z,2026-07-02T21:00:00Z,BioR1192,39.61964285714286,40.98285714285714,1.9553888745907173,28
2026-07-02T21:15:00Z,2026-07-02T21:15:00Z,BioR1192,39.515,40.642857142857146,1.9240187681472767,28
2026-07-02T21:30:00Z,2026-07-02T21:30:00Z,BioR1192,39.340357142857144,41.48321428571428,1.8985436584364168,28
2026-07-02T21:45:00Z,2026-07-02T21:45:00Z,BioR1192,39.807857142857145,41.2075,2.051677075175051,28
2026-07-02T22:00:00Z,2026-07-02T22:00:00Z,BioR1192,41.02928571428571,40.23321428571428,2.4571609231939338,28
2026-07-02T22:15:00Z,2026-07-02T22:15:00Z,BioR1192,39.72642857142857,40.755,2.002845630718509,28
2026-07-02T22:30:00Z,2026-07-02T22:30:00Z,BioR1192,38.71821428571429,42.197857142857146,1.6674890229240018,28
2026-07-02T22:45:00Z,2026-07-02T22:45:00Z,BioR1192,38.55714285714286,43.77214285714285,1.6363569901420196,28
2026-07-02T23:00:00Z,2026-07-02T23:00:00Z,BioR1192,38.15678571428572,44.511785714285715,1.5360381395938418,28
2026-07-02T23:15:00Z,2026-07-02T23:15:00Z,BioR1192,37.71214285714286,45.135,1.4725137825217216,28
2026-07-02T23:30:00Z,2026-07-02T23:30:00Z,BioR1192,37.18964285714286,45.55571428571429,1.3736312930883892,28
2026-07-02T23:45:00Z,2026-07-02T23:45:00Z,BioR1192,36.795,46.36392857142857,1.2838866632414794,28
2026-07-03T00:00:00Z,2026-07-03T00:00:00Z,BioR1192,36.56785714285714,47.05357142857143,1.2440795171631072,28
2026-07-03T00:15:00Z,2026-07-03T00:15:00Z,BioR1192,36.393928571428575,47.63321428571429,1.1940381436143122,28
2026-07-03T00:30:00Z,2026-07-03T00:30:00Z,BioR1192,36.267857142857146,48.18714285714286,1.1436592310699467,28
2026-07-03T00:45:00Z,2026-07-03T00:45:00Z,BioR1192,36.16571428571429,48.74,1.121215151706411,28
2026-07-03T01:00:00Z,2026-07-03T01:00:00Z,BioR1192,36.067142857142855,49.20142857142857,1.1269854018512935,28
2026-07-03T01:15:00Z,2026-07-03T01:15:00Z,BioR1192,35.8225,49.643928571428575,1.1200601754917614,28
2026-07-03T01:30:00Z,2026-07-03T01:30:00Z,BioR1192,35.49035714285714,50.10178571428571,1.1007624121911854,28
2026-07-03T01:45:00Z,2026-07-03T01:45:00Z,BioR1192,35.09571428571429,50.54714285714286,1.0875451045883593,28
2026-07-03T02:00:00Z,2026-07-03T02:00:00Z,BioR1192,34.58642857142857,50.949285714285715,1.0637246467674544,28
2026-07-03T02:15:00Z,2026-07-03T02:15:00Z,BioR1192,34.052142857142854,51.291785714285716,1.0337818171463211,28
2026-07-03T02:30:00Z,2026-07-03T02:30:00Z,BioR1192,33.433214285714286,51.5275,1.008936060628701,28
2026-07-03T02:45:00Z,2026-07-03T02:45:00Z,BioR1192,32.660357142857144,51.81285714285714,0.9470126009413239,28
2026-07-03T03:00:00Z,2026-07-03T03:00:00Z,BioR1192,31.888928571428572,52.12642857142857,0.8739140911370884,28
2026-07-03T03:15:00Z,2026-07-03T03:15:00Z,BioR1192,31.190714285714286,52.60928571428571,0.8181367829366579,28
2026-07-03T03:30:00Z,2026-07-03T03:30:00Z,BioR1192,30.482857142857142,53.435,0.7561283721313242,28
2026-07-03T03:45:00Z,2026-07-03T03:45:00Z,BioR1192,29.89142857142857,54.11892857142857,0.7273359284430958,28
2026-07-03T04:00:00Z,2026-07-03T04:00:00Z,BioR1192,29.279642857142857,53.635714285714286,0.8563887477520651,28
2026-07-03T04:15:00Z,2026-07-03T04:15:00Z,BioR1192,28.416071428571428,52.940714285714286,0.9143180249998836,28
2026-07-03T04:30:00Z,2026-07-03T04:30:00Z,BioR1192,27.587142857142858,52.38392857142857,0.9175713904248824,28
2026-07-03T04:45:00Z,2026-07-03T04:45:00Z,BioR1192,26.657241379310346,51.89689655172414,0.9164936585679616,29
2026-07-03T05:00:00Z,2026-07-03T05:00:00Z,BioR1192,25.674285714285713,51.53892857142857,0.8776222732375638,28
2026-07-03T05:15:00Z,2026-07-03T05:15:00Z,BioR1192,24.8375,51.27178571428571,0.8258442494717441,28
2026-07-03T05:30:00Z,2026-07-03T05:30:00Z,BioR1192,24.176785714285714,51.05642857142857,0.7895972953824615,28
2026-07-03T05:45:00Z,2026-07-03T05:45:00Z,BioR1192,23.61642857142857,50.86392857142857,0.7624013062008346,28
2026-07-03T06:00:00Z,2026-07-03T06:00:00Z,BioR1192,23.145357142857144,50.695,0.738950065683353,28
2026-07-03T06:15:00Z,2026-07-03T06:15:00Z,BioR1192,22.7425,50.52571428571429,0.7218995315595107,28
2026-07-03T06:30:00Z,2026-07-03T06:30:00Z,BioR1192,22.388928571428572,50.33464285714286,0.7088807849330518,28
2026-07-03T06:45:00Z,2026-07-03T06:45:00Z,BioR1192,22.09285714285714,50.18821428571429,0.6985186290821025,28
2026-07-03T07:00:00Z,2026-07-03T07:00:00Z,BioR1192,21.81892857142857,49.989285714285714,0.6958261104811643,28
2026-07-03T07:15:00Z,2026-07-03T07:15:00Z,BioR1192,21.566785714285714,49.6825,0.6915625365204422,28
2026-07-03T07:30:00Z,2026-07-03T07:30:00Z,BioR1192,21.611428571428572,49.43607142857143,0.6912549184244742,28
2026-07-03T07:45:00Z,2026-07-03T07:45:00Z,BioR1192,21.642857142857142,49.129285714285714,0.7064341725359496,28
2026-07-03T08:00:00Z,2026-07-03T08:00:00Z,BioR1192,21.595,48.91892857142857,0.7203166559991453,28
2026-07-03T08:15:00Z,2026-07-03T08:15:00Z,BioR1192,21.518571428571427,48.628571428571426,0.7307257053958929,28
2026-07-03T08:30:00Z,2026-07-03T08:30:00Z,BioR1192,21.39,48.33428571428571,0.7350133985791316,28
2026-07-03T08:45:00Z,2026-07-03T08:45:00Z,BioR1192,21.273214285714285,48.033928571428575,0.7404134169826363,28
2026-07-03T09:00:00Z,2026-07-03T09:00:00Z,BioR1192,21.153214285714284,47.738571428571426,0.7446582013201036,28
2026-07-03T09:15:00Z,2026-07-03T09:15:00Z,BioR1192,21.075,48.12714285714286,0.6433590799722048,28
2026-07-03T09:30:00Z,2026-07-03T09:30:00Z,BioR1192,21.376428571428573,49.559285714285714,0.5491232503163153,28
2026-07-03T09:45:00Z,2026-07-03T09:45:00Z,BioR1192,21.888928571428572,50.46107142857143,0.5517577077467065,28
2026-07-03T10:00:00Z,2026-07-03T10:00:00Z,BioR1192,22.30107142857143,50.99178571428571,0.5636137052709177,28
2026-07-03T10:15:00Z,2026-07-03T10:15:00Z,BioR1192,22.599642857142857,51.27178571428571,0.5696559048339906,28
2026-07-03T10:30:00Z,2026-07-03T10:30:00Z,BioR1192,22.822857142857142,51.67464285714286,0.5735740838365848,28
2026-07-03T10:45:00Z,2026-07-03T10:45:00Z,BioR1192,23.00642857142857,51.87607142857143,0.5770355738055987,28
2026-07-03T11:00:00Z,2026-07-03T11:00:00Z,BioR1192,23.140357142857145,51.9825,0.5811301856851201,28
2026-07-03T11:15:00Z,2026-07-03T11:15:00Z,BioR1192,23.100357142857142,52.08392857142857,0.5733914196022819,28
2026-07-03T11:30:00Z,2026-07-03T11:30:00Z,BioR1192,22.892142857142858,52.449285714285715,0.5491198977536081,28
2026-07-03T11:45:00Z,2026-07-03T11:45:00Z,BioR1192,22.66,52.86714285714286,0.5219247658334704,28
2026-07-03T12:00:00Z,2026-07-03T12:00:00Z,BioR1192,22.495,53.19714285714286,0.5103741714756262,28
2026-07-03T12:15:00Z,2026-07-03T12:15:00Z,BioR1192,22.380357142857143,53.261785714285715,0.5090320658748764,28
2026-07-03T12:30:00Z,2026-07-03T12:30:00Z,BioR1192,22.298928571428572,53.206428571428575,0.5086511133977502,28
2026-07-03T12:45:00Z,2026-07-03T12:45:00Z,BioR1192,22.36392857142857,53.0375,0.5110495915621422,28
2026-07-03T13:00:00Z,2026-07-03T13:00:00Z,BioR1192,22.638928571428572,52.638214285714284,0.5244125317509394,28
2026-07-03T13:15:00Z,2026-07-03T13:15:00Z,BioR1192,23.008214285714285,52.31142857142857,0.5185211030452067,28
2026-07-03T13:30:00Z,2026-07-03T13:30:00Z,BioR1192,23.534285714285716,52.020714285714284,0.5170303596382418,28
2026-07-03T13:45:00Z,2026-07-03T13:45:00Z,BioR1192,24.186071428571427,51.68214285714286,0.5450456762007164,28
2026-07-03T14:00:00Z,2026-07-03T14:00:00Z,BioR1192,24.927142857142858,51.31142857142857,0.5819474187704561,28
2026-07-03T14:15:00Z,2026-07-03T14:15:00Z,BioR1192,25.775357142857143,50.89642857142857,0.624074510315145,28
2026-07-03T14:30:00Z,2026-07-03T14:30:00Z,BioR1192,26.721379310344826,50.4048275862069,0.6714672572612278,29
2026-07-03T14:45:00Z,2026-07-03T14:45:00Z,BioR1192,27.743928571428572,49.93071428571429,0.7172679991887299,28
2026-07-03T15:00:00Z,2026-07-03T15:00:00Z,BioR1192,28.72142857142857,49.457857142857144,0.7442496467429727,28
2026-07-03T15:15:00Z,2026-07-03T15:15:00Z,BioR1192,29.67107142857143,49.00535714285714,0.7925129985418271,28
2026-07-03T15:30:00Z,2026-07-03T15:30:00Z,BioR1192,30.555714285714284,48.66321428571429,0.8300261826843705,28
2026-07-03T15:45:00Z,2026-07-03T15:45:00Z,BioR1192,31.23392857142857,48.48285714285714,0.87739359185982,28
2026-07-03T16:00:00Z,2026-07-03T16:00:00Z,BioR1192,31.872857142857143,48.03357142857143,0.9446590418620531,28
2026-07-03T16:15:00Z,2026-07-03T16:15:00Z,BioR1192,32.191785714285714,47.559642857142855,1.029734791097819,28
2026-07-03T16:30:00Z,2026-07-03T16:30:00Z,BioR1192,32.6625,46.980357142857144,1.0474586037706506,28
2026-07-03T16:45:00Z,2026-07-03T16:45:00Z,BioR1192,33.53071428571429,46.63892857142857,1.143273584740285,28
2026-07-03T17:00:00Z,2026-07-03T17:00:00Z,BioR1192,33.932857142857145,46.08607142857143,1.1372674086758416,28
2026-07-03T17:15:00Z,2026-07-03T17:15:00Z,BioR1192,34.378571428571426,45.35,1.1727597392779063,28
2026-07-03T17:30:00Z,2026-07-03T17:30:00Z,BioR1192,34.60928571428571,45.27392857142857,1.18983715486279,28
2026-07-03T17:45:00Z,2026-07-03T17:45:00Z,BioR1192,34.948928571428574,44.95214285714286,1.1988408062264493,28
2026-07-03T18:00:00Z,2026-07-03T18:00:00Z,BioR1192,35.411071428571425,44.47821428571429,1.2483442422809075,28
2026-07-03T18:15:00Z,2026-07-03T18:15:00Z,BioR1192,35.8825,44.19428571428571,1.2728523625895996,28
2026-07-03T18:30:00Z,2026-07-03T18:30:00Z,BioR1192,36.39678571428571,43.495714285714286,1.341870776398846,28
2026-07-03T18:45:00Z,2026-07-03T18:45:00Z,BioR1192,36.81464285714286,43.16357142857143,1.420216018633065,28
2026-07-03T19:00:00Z,2026-07-03T19:00:00Z,BioR1192,37.089642857142856,42.44857142857143,1.4961645798094017,28
2026-07-03T19:15:00Z,2026-07-03T19:15:00Z,BioR1192,37.79535714285714,41.32821428571429,1.6010385312821855,28
2026-07-03T19:30:00Z,2026-07-03T19:30:00Z,BioR1192,38.13607142857143,39.96642857142857,1.669567888607653,28
2026-07-03T19:45:00Z,2026-07-03T19:45:00Z,BioR1192,38.40464285714286,39.121071428571426,1.6945737100883342,28
2026-07-03T20:00:00Z,2026-07-03T20:00:00Z,BioR1192,38.895,39.675357142857145,1.7753570002752415,28
2026-07-03T20:15:00Z,2026-07-03T20:15:00Z,BioR1192,39.1425,39.82857142857143,1.837592505586181,28
2026-07-03T20:30:00Z,2026-07-03T20:30:00Z,BioR1192,38.7225,40.948214285714286,1.7759007520226169,28
2026-07-03T20:45:00Z,2026-07-03T20:45:00Z,BioR1192,38.083214285714284,41.95214285714286,1.692269227387707,28
2026-07-03T21:00:00Z,2026-07-03T21:00:00Z,BioR1192,37.70892857142857,42.660714285714285,1.6146348992677115,28
2026-07-03T21:15:00Z,2026-07-03T21:15:00Z,BioR1192,37.19357142857143,43.1875,1.5291555264990266,28
2026-07-03T21:30:00Z,2026-07-03T21:30:00Z,BioR1192,36.70214285714286,43.90142857142857,1.43635298505363,28
2026-07-03T21:45:00Z,2026-07-03T21:45:00Z,BioR1192,36.526785714285715,44.247142857142855,1.4036871666210746,28
2026-07-03T22:00:00Z,2026-07-03T22:00:00Z,BioR1192,36.13178571428571,44.75035714285714,1.3364182895501209,28
2026-07-03T22:15:00Z,2026-07-03T22:15:00Z,BioR1192,35.824642857142855,45.427142857142854,1.2024572651084082,28
2026-07-03T22:30:00Z,2026-07-03T22:30:00Z,BioR1192,35.64785714285714,46.144285714285715,1.157767129684856,28
2026-07-03T22:45:00Z,2026-07-03T22:45:00Z,BioR1192,35.42821428571428,46.78178571428571,1.1266653215149063,28
2026-07-03T23:00:00Z,2026-07-03T23:00:00Z,BioR1192,35.098214285714285,47.277499999999996,1.1089922391780083,28
2026-07-03T23:15:00Z,2026-07-03T23:15:00Z,BioR1192,34.76714285714286,47.68678571428571,1.1070317669018241,28
2026-07-03T23:30:00Z,2026-07-03T23:30:00Z,BioR1192,34.145714285714284,47.88607142857143,1.1429915926435708,28
2026-07-03T23:45:00Z,2026-07-03T23:45:00Z,BioR1192,33.43785714285714,48.07678571428571,1.1148571011049049,28
